date,time,outdoor temperature,indoor temperature 1,indoor temperature 2,indoor temperature 3,indoor temperature 4,indoor temperature 5,indoor temperature 6,setpoint 1,setpoint 2,setpoint 3,setpoint 4,setpoint 5,setpoint 6
1/1/2022,9:35,46.94,61.82514492,62.08157812,70.99988585,61.4247269,62.11537586,62.2349998,0,0,71,0,0,0
1/1/2022,9:35,46.94,61.82514492,62.08157812,70.99988585,61.4247269,62.11537586,62.2349998,120,120,74,120,120,120
1/1/2022,9:40,46.94,61.83084161,62.086499,70.99989274,61.43144756,62.11840181,62.23863213,0,0,71,0,0,0
1/1/2022,9:40,46.94,61.83084161,62.086499,70.99989274,61.43144756,62.11840181,62.23863213,120,120,74,120,120,120
1/1/2022,9:45,46.94,61.83641506,62.09136788,70.99989924,61.4379153,62.1215381,62.24237065,0,0,71,0,0,0
1/1/2022,9:45,46.94,61.83641506,62.09136788,70.99989924,61.4379153,62.1215381,62.24237065,120,120,74,120,120,120
1/1/2022,9:50,46.94,61.84188632,62.09620474,70.99990537,61.44418705,62.124791,62.24620758,71,71,71,71,71,0
1/1/2022,9:50,46.94,61.84188632,62.09620474,70.99990537,61.44418705,62.124791,62.24620758,74,74,74,74,74,120
1/1/2022,9:56,46.94,69.98640618,69.19610199,70.99998021,69.82631966,69.23031487,62.2500702,0,0,0,71,0,0
1/1/2022,9:56,46.94,69.98640618,69.19610199,70.99998021,69.82631966,69.23031487,62.2500702,120,120,120,74,120,120
1/1/2022,10:00,46.94,67.44841585,67.40835109,68.73210415,70.99998123,67.4449303,62.30724815,0,0,0,71,0,0
1/1/2022,10:00,46.94,67.44841585,67.40835109,68.73210415,70.99998123,67.4449303,62.30724815,120,120,120,74,120,120
1/1/2022,10:06,46.94,66.40325759,66.4857832,68.11145964,70.99997787,66.52119856,62.33897139,0,0,71,0,0,0
1/1/2022,10:06,46.94,66.40325759,66.4857832,68.11145964,70.99997787,66.52119856,62.33897139,120,120,74,120,120,120
1/1/2022,10:11,46.94,65.65299392,65.84920352,70.99997659,67.61609457,65.88379083,62.35800821,0,0,71,0,0,0
1/1/2022,10:11,46.94,65.65299392,65.84920352,70.99997659,67.61609457,65.88379083,62.35800821,120,120,74,120,120,120
1/1/2022,10:16,46.94,64.42134048,64.76324835,70.99998391,65.51834535,64.79659582,62.39633794,0,0,71,0,0,0
1/1/2022,10:16,46.94,64.42134048,64.76324835,70.99998391,65.51834535,64.79659582,62.39633794,120,120,74,120,120,120
1/1/2022,10:21,46.94,64.20403697,64.55100483,70.9999806,65.16554424,64.58377102,62.40395661,0,0,71,0,0,0
1/1/2022,10:21,46.94,64.20403697,64.55100483,70.9999806,65.16554424,64.58377102,62.40395661,120,120,74,120,120,120
1/1/2022,10:27,46.94,64.1813772,64.51878909,70.9999629,65.15927361,64.55117323,62.40974192,0,0,71,0,0,0
1/1/2022,10:27,46.94,64.1813772,64.51878909,70.9999629,65.15927361,64.55117323,62.40974192,120,120,74,120,120,120
1/1/2022,10:32,46.94,63.53418904,63.91366257,70.99996527,64.10675862,63.94471965,62.43941888,0,0,71,0,0,0
1/1/2022,10:32,46.94,63.53418904,63.91366257,70.99996527,64.10675862,63.94471965,62.43941888,120,120,74,120,120,120
1/1/2022,10:38,46.94,63.07538613,63.47493692,70.99996756,63.38479628,63.50498544,62.46096541,0,0,71,0,0,0
1/1/2022,10:38,46.94,63.07538613,63.47493692,70.99996756,63.38479628,63.50498544,62.46096541,120,120,74,120,120,120
1/1/2022,10:42,46.94,62.78222465,63.16159242,70.99996957,62.89846501,63.18839961,62.47408094,0,0,71,0,0,0
1/1/2022,10:42,46.94,62.78222465,63.16159242,70.99996957,62.89846501,63.18839961,62.47408094,120,120,74,120,120,120
1/1/2022,10:45,46.94,62.63347566,62.99338724,70.99994821,62.64576042,63.0190438,62.47967564,0,0,71,0,0,0
1/1/2022,10:45,46.94,62.63347566,62.99338724,70.99994821,62.64576042,63.0190438,62.47967564,120,120,74,120,120,120
1/1/2022,10:50,46.94,62.48979395,62.82028954,70.99994838,62.38450636,62.84412604,62.48382563,0,0,71,0,0,0
1/1/2022,10:50,46.94,62.48979395,62.82028954,70.99994838,62.38450636,62.84412604,62.48382563,120,120,74,120,120,120
1/1/2022,10:55,46.94,62.38860765,62.6953392,70.99995109,62.19453849,62.71766956,62.4852646,0,0,71,0,0,0
1/1/2022,10:55,46.94,62.38860765,62.6953392,70.99995109,62.19453849,62.71766956,62.4852646,120,120,74,120,120,120
1/1/2022,11:00,46.94,62.31430755,62.60430737,70.99995381,62.05785822,62.62535046,62.48480786,0,0,71,0,0,0
1/1/2022,11:00,46.94,62.31430755,62.60430737,70.99995381,62.05785822,62.62535046,62.48480786,120,120,74,120,120,120
1/1/2022,11:05,46.94,62.25805245,62.53699836,70.99995637,61.96013251,62.5569316,62.48299203,0,0,71,0,0,0
1/1/2022,11:05,46.94,62.25805245,62.53699836,70.99995637,61.96013251,62.5569316,62.48299203,120,120,74,120,120,120
1/1/2022,11:10,46.94,62.21404628,62.48609345,70.99994701,61.8890716,62.50514742,62.48020843,0,0,71,0,0,0
1/1/2022,11:10,46.94,62.21404628,62.48609345,70.99994701,61.8890716,62.50514742,62.48020843,120,120,74,120,120,120
1/1/2022,11:15,46.94,62.17902436,62.44679974,70.99993675,61.83645071,62.46523925,62.4767752,0,0,71,0,0,0
1/1/2022,11:15,46.94,62.17902436,62.44679974,70.99993675,61.83645071,62.46523925,62.4767752,120,120,74,120,120,120
1/1/2022,11:20,46.94,62.1509199,62.41595351,70.99992688,61.79659217,62.43402051,62.47298514,0,0,71,0,0,0
1/1/2022,11:20,46.94,62.1509199,62.41595351,70.99992688,61.79659217,62.43402051,62.47298514,120,120,74,120,120,120
1/1/2022,11:25,46.94,62.12815302,62.39130587,70.99991756,61.7655884,62.40919226,62.46906569,0,0,71,0,0,0
1/1/2022,11:25,46.94,62.12815302,62.39130587,70.99991756,61.7655884,62.40919226,62.46906569,120,120,74,120,120,120
1/1/2022,11:30,46.94,62.10960175,62.37147856,70.99990877,61.74109712,62.38932726,62.46528553,0,0,71,0,0,0
1/1/2022,11:30,46.94,62.10960175,62.37147856,70.99990877,61.74109712,62.38932726,62.46528553,120,120,74,120,120,120
1/1/2022,11:35,46.94,62.0943818,62.35542837,70.99990047,61.72152788,62.37335271,62.46178425,0,0,71,0,0,0
1/1/2022,11:35,46.94,62.0943818,62.35542837,70.99990047,61.72152788,62.37335271,62.46178425,120,120,74,120,120,120
1/1/2022,11:40,46.94,62.08151975,62.34202764,70.99989261,61.70530513,62.36011186,62.4583813,0,0,71,0,0,0
1/1/2022,11:40,46.94,62.08151975,62.34202764,70.99989261,61.70530513,62.36011186,62.4583813,120,120,74,120,120,120
1/1/2022,11:45,46.94,62.07029867,62.33050818,70.99988518,61.69136657,62.3488136,62.4549397,0,0,71,0,0,0
1/1/2022,11:45,46.94,62.07029867,62.33050818,70.99988518,61.69136657,62.3488136,62.4549397,120,120,74,120,120,120
1/1/2022,11:50,46.94,62.06030791,62.32041192,70.99987815,61.67910619,62.33898421,62.45146662,0,0,71,0,0,0
1/1/2022,11:50,46.94,62.06030791,62.32041192,70.99987815,61.67910619,62.33898421,62.45146662,120,120,74,120,120,120
1/1/2022,11:55,46.94,62.05129611,62.3114072,70.9998715,61.66812029,62.33027983,62.44801535,0,0,71,0,0,0
1/1/2022,11:55,46.94,62.05129611,62.3114072,70.9998715,61.66812029,62.33027983,62.44801535,120,120,74,120,120,120
1/1/2022,12:00,46.94,62.04312334,62.30332139,70.99986522,61.65821021,62.3225194,62.44464603,0,0,71,0,0,0
1/1/2022,12:00,46.94,62.04312334,62.30332139,70.99986522,61.65821021,62.3225194,62.44464603,120,120,74,120,120,120
1/1/2022,12:05,47.03,62.03568423,62.29602158,70.99985928,61.64922749,62.3155638,62.44139977,0,0,71,0,0,0
1/1/2022,12:05,47.03,62.03568423,62.29602158,70.99985928,61.64922749,62.3155638,62.44139977,120,120,74,120,120,120
1/1/2022,12:10,47.12,62.03020414,62.29039139,70.99986489,61.64308852,62.31021801,62.43878342,0,0,71,0,0,0
1/1/2022,12:10,47.12,62.03020414,62.29039139,70.99986489,61.64308852,62.31021801,62.43878342,120,120,74,120,120,120
1/1/2022,12:15,47.21,62.0272385,62.28686968,70.99987159,61.64056112,62.30686113,62.43709784,0,0,71,0,0,0
1/1/2022,12:15,47.21,62.0272385,62.28686968,70.99987159,61.64056112,62.30686113,62.43709784,120,120,74,120,120,120
1/1/2022,12:20,47.3,62.02653413,62.28525877,70.99987816,61.64115063,62.30530327,62.43631697,0,0,71,0,0,0
1/1/2022,12:20,47.3,62.02653413,62.28525877,70.99987816,61.64115063,62.30530327,62.43631697,120,120,74,120,120,120
1/1/2022,12:25,47.39,62.02753995,62.2850895,70.99988443,61.64394432,62.30511034,62.43625131,0,0,71,0,0,0
1/1/2022,12:25,47.39,62.02753995,62.2850895,70.99988443,61.64394432,62.30511034,62.43625131,120,120,74,120,120,120
1/1/2022,12:30,47.48,62.02980706,62.28601282,70.99989041,61.64825634,62.30596787,62.43677621,0,0,71,0,0,0
1/1/2022,12:30,47.48,62.02980706,62.28601282,70.99989041,61.64825634,62.30596787,62.43677621,120,120,74,120,120,120
1/1/2022,12:35,47.57,62.03304206,62.2877945,70.99989612,61.65366899,62.30766474,62.43781192,0,0,71,0,0,0
1/1/2022,12:35,47.57,62.03304206,62.2877945,70.99989612,61.65366899,62.30766474,62.43781192,120,120,74,120,120,120
1/1/2022,12:40,47.66,62.03684031,62.29004863,70.99990157,61.65962337,62.30981794,62.43910435,0,0,71,0,0,0
1/1/2022,12:40,47.66,62.03684031,62.29004863,70.99990157,61.65962337,62.30981794,62.43910435,120,120,74,120,120,120
1/1/2022,12:45,47.75,62.040878,62.29247414,70.99990677,61.66572664,62.31212547,62.44042117,0,0,71,0,0,0
1/1/2022,12:45,47.75,62.040878,62.29247414,70.99990677,61.66572664,62.31212547,62.44042117,120,120,74,120,120,120
1/1/2022,12:50,47.84,62.0450555,62.2949855,70.99991175,61.67188398,62.31450653,62.44172035,0,0,71,0,0,0
1/1/2022,12:50,47.84,62.0450555,62.2949855,70.99991175,61.67188398,62.31450653,62.44172035,120,120,74,120,120,120
1/1/2022,12:55,47.93,62.04939423,62.29759903,70.99991653,61.67813942,62.316984,62.4430551,0,0,71,0,0,0
1/1/2022,12:55,47.93,62.04939423,62.29759903,70.99991653,61.67813942,62.316984,62.4430551,120,120,74,120,120,120
1/1/2022,13:00,48.02,62.05393143,62.3003512,70.99992111,61.68455132,62.31959852,62.44447616,0,0,71,0,0,0
1/1/2022,13:00,48.02,62.05393143,62.3003512,70.99992111,61.68455132,62.31959852,62.44447616,120,120,74,120,120,120
1/1/2022,13:05,48.02,62.05868836,62.30325655,70.99992551,61.69114505,62.32236655,62.44600684,0,0,71,0,0,0
1/1/2022,13:05,48.02,62.05868836,62.30325655,70.99992551,61.69114505,62.32236655,62.44600684,120,120,74,120,120,120
1/1/2022,13:10,48.02,62.0627173,62.30566703,70.99992967,61.6964746,62.32464644,62.44738112,0,0,71,0,0,0
1/1/2022,13:10,48.02,62.0627173,62.30566703,70.99992967,61.6964746,62.32464644,62.44738112,120,120,74,120,120,120
1/1/2022,13:15,48.02,62.06554677,62.30723944,70.99993359,61.69993864,62.32610475,62.44840222,0,0,71,0,0,0
1/1/2022,13:15,48.02,62.06554677,62.30723944,70.99993359,61.69993864,62.32610475,62.44840222,120,120,74,120,120,120
1/1/2022,13:20,48.02,62.06723851,62.3079941,70.9999373,61.70175319,62.32676405,62.44902604,0,0,71,0,0,0
1/1/2022,13:20,48.02,62.06723851,62.3079941,70.9999373,61.70175319,62.32676405,62.44902604,120,120,74,120,120,120
1/1/2022,13:25,48.02,62.06808017,62.30812038,70.99994079,61.70241637,62.32681082,62.44931693,0,0,71,0,0,0
1/1/2022,13:25,48.02,62.06808017,62.30812038,70.99994079,61.70241637,62.32681082,62.44931693,120,120,74,120,120,120
1/1/2022,13:30,48.02,62.06835323,62.30781457,70.99994409,61.70236272,62.32643685,62.44935843,0,0,71,0,0,0
1/1/2022,13:30,48.02,62.06835323,62.30781457,70.99994409,61.70236272,62.32643685,62.44935843,120,120,74,120,120,120
1/1/2022,13:35,48.02,62.0682528,62.30721805,70.9999472,61.70186943,62.32578041,62.44921909,0,0,71,0,0,0
1/1/2022,13:35,48.02,62.0682528,62.30721805,70.9999472,61.70186943,62.32578041,62.44921909,120,120,74,120,120,120
1/1/2022,13:40,48.02,62.06770639,62.30624338,70.99995014,61.7008309,62.32473867,62.44879353,0,0,71,0,0,0
1/1/2022,13:40,48.02,62.06770639,62.30624338,70.99995014,61.7008309,62.32473867,62.44879353,120,120,74,120,120,120
1/1/2022,13:45,48.02,62.06650515,62.30466397,70.9999529,61.69900209,62.3230741,62.44782817,0,0,71,0,0,0
1/1/2022,13:45,48.02,62.06650515,62.30466397,70.9999529,61.69900209,62.3230741,62.44782817,120,120,74,120,120,120
1/1/2022,13:50,48.02,62.06471939,62.30255291,70.99995551,61.69646739,62.32085954,62.44639337,0,0,71,0,0,0
1/1/2022,13:50,48.02,62.06471939,62.30255291,70.99995551,61.69646739,62.32085954,62.44639337,120,120,74,120,120,120
1/1/2022,13:55,48.02,62.06240294,62.29994987,70.99995797,61.69332282,62.31813905,62.44450503,0,0,71,0,0,0
1/1/2022,13:55,48.02,62.06240294,62.29994987,70.99995797,61.69332282,62.31813905,62.44450503,120,120,74,120,120,120
1/1/2022,14:00,48.02,62.05962067,62.29689969,70.9999603,61.68966916,62.31496175,62.44218459,0,0,71,0,0,0
1/1/2022,14:00,48.02,62.05962067,62.29689969,70.9999603,61.68966916,62.31496175,62.44218459,120,120,74,120,120,120
1/1/2022,14:05,48.095,62.05647235,62.29349212,70.99996249,61.68563126,62.31142063,62.43951129,0,0,71,0,0,0
1/1/2022,14:05,48.095,62.05647235,62.29349212,70.99996249,61.68563126,62.31142063,62.43951129,120,120,74,120,120,120
1/1/2022,14:10,48.17,62.0539636,62.29052824,70.99994758,61.68269697,62.30821091,62.43689043,0,0,71,0,0,0
1/1/2022,14:10,48.17,62.0539636,62.29052824,70.99994758,61.68269697,62.30821091,62.43689043,120,120,74,120,120,120
1/1/2022,14:15,48.245,62.05257129,62.28840914,70.99993144,61.68168221,62.30585798,62.43462843,0,0,71,0,0,0
1/1/2022,14:15,48.245,62.05257129,62.28840914,70.99993144,61.68168221,62.30585798,62.43462843,120,120,74,120,120,120
1/1/2022,14:20,48.32,62.05218942,62.2870767,70.99991586,61.6823308,62.30428117,62.4327126,0,0,71,0,0,0
1/1/2022,14:20,48.32,62.05218942,62.2870767,70.99991586,61.6823308,62.30428117,62.4327126,120,120,74,120,120,120
1/1/2022,14:25,48.395,62.05250828,62.28630519,70.99990107,61.68409489,62.30323734,62.43103255,0,0,71,0,0,0
1/1/2022,14:25,48.395,62.05250828,62.28630519,70.99990107,61.68409489,62.30323734,62.43103255,120,120,74,120,120,120
1/1/2022,14:30,48.47,62.053262,62.28589888,70.99988706,61.68653818,62.30253374,62.42950127,0,0,71,0,0,0
1/1/2022,14:30,48.47,62.053262,62.28589888,70.99988706,61.68653818,62.30253374,62.42950127,120,120,74,120,120,120
1/1/2022,14:35,48.545,62.05428273,62.28573131,70.99987377,61.6894012,62.30205433,62.42806957,0,0,71,0,0,0
1/1/2022,14:35,48.545,62.05428273,62.28573131,70.99987377,61.6894012,62.30205433,62.42806957,120,120,74,120,120,120
1/1/2022,14:40,48.62,62.05527168,62.28553894,70.99986114,61.69222162,62.30147735,62.42651965,0,0,71,0,0,0
1/1/2022,14:40,48.62,62.05527168,62.28553894,70.99986114,61.69222162,62.30147735,62.42651965,120,120,74,120,120,120
1/1/2022,14:45,48.695,62.05601682,62.28512855,70.99984911,61.69482995,62.3007033,62.42473557,0,0,71,0,0,0
1/1/2022,14:45,48.695,62.05601682,62.28512855,70.99984911,61.69482995,62.3007033,62.42473557,120,120,74,120,120,120
1/1/2022,14:50,48.77,62.05647142,62.28445758,70.99983767,61.69710816,62.29962593,62.42266318,0,0,71,0,0,0
1/1/2022,14:50,48.77,62.05647142,62.28445758,70.99983767,61.69710816,62.29962593,62.42266318,120,120,74,120,120,120
1/1/2022,14:55,48.845,62.05667608,62.28356342,70.99982679,61.69917512,62.29835038,62.42037396,0,0,71,0,0,0
1/1/2022,14:55,48.845,62.05667608,62.28356342,70.99982679,61.69917512,62.29835038,62.42037396,120,120,74,120,120,120
1/1/2022,15:00,48.92,62.05667494,62.28248221,70.99981642,61.70101996,62.29684728,62.41787478,0,0,71,0,0,0
1/1/2022,15:00,48.92,62.05667494,62.28248221,70.99981642,61.70101996,62.29684728,62.41787478,120,120,74,120,120,120
1/1/2022,15:05,48.92,62.05649763,62.28123878,70.99980655,61.70274575,62.29520809,62.41521706,0,0,71,0,0,0
1/1/2022,15:05,48.92,62.05649763,62.28123878,70.99980655,61.70274575,62.29520809,62.41521706,120,120,74,120,120,120
1/1/2022,15:10,48.92,62.05570275,62.27949681,70.9998149,61.70354205,62.29302664,62.41221296,0,0,71,0,0,0
1/1/2022,15:10,48.92,62.05570275,62.27949681,70.9998149,61.70354205,62.29302664,62.41221296,120,120,74,120,120,120
1/1/2022,15:15,48.92,62.05414389,62.2771271,70.99982487,61.70313335,62.29011504,62.408754,0,0,71,0,0,0
1/1/2022,15:15,48.92,62.05414389,62.2771271,70.99982487,61.70313335,62.29011504,62.408754,120,120,74,120,120,120
1/1/2022,15:20,48.92,62.05192085,62.27419464,70.99983456,61.70169422,62.28653845,62.40486569,0,0,71,0,0,0
1/1/2022,15:20,48.92,62.05192085,62.27419464,70.99983456,61.70169422,62.28653845,62.40486569,120,120,74,120,120,120
1/1/2022,15:25,48.92,62.04921712,62.27084201,70.99984371,61.69953879,62.28246728,62.40064318,0,0,71,0,0,0
1/1/2022,15:25,48.92,62.04921712,62.27084201,70.99984371,61.69953879,62.28246728,62.40064318,120,120,74,120,120,120
1/1/2022,15:30,48.92,62.04617411,62.26717701,70.99985232,61.69691986,62.27803645,62.39615302,0,0,71,0,0,0
1/1/2022,15:30,48.92,62.04617411,62.26717701,70.99985232,61.69691986,62.27803645,62.39615302,120,120,74,120,120,120
1/1/2022,15:35,48.92,62.04288668,62.26327659,70.99986044,61.69400271,62.27334025,62.39144351,0,0,71,0,0,0
1/1/2022,15:35,48.92,62.04288668,62.26327659,70.99986044,61.69400271,62.27334025,62.39144351,120,120,74,120,120,120
1/1/2022,15:40,48.92,62.03928316,62.25907399,70.9998681,61.69071291,62.26830589,62.38643635,0,0,71,0,0,0
1/1/2022,15:40,48.92,62.03928316,62.25907399,70.9998681,61.69071291,62.26830589,62.38643635,120,120,74,120,120,120
1/1/2022,15:45,48.92,62.03527713,62.25448588,70.99987533,61.6869634,62.26284785,62.3810423,0,0,71,0,0,0
1/1/2022,15:45,48.92,62.03527713,62.25448588,70.99987533,61.6869634,62.26284785,62.3810423,120,120,74,120,120,120
1/1/2022,15:50,48.92,62.03089476,62.24953646,70.99988216,61.68281657,62.25701652,62.37529022,0,0,71,0,0,0
1/1/2022,15:50,48.92,62.03089476,62.24953646,70.99988216,61.68281657,62.25701652,62.37529022,120,120,74,120,120,120
1/1/2022,15:55,48.92,62.02623409,62.24431913,70.99988861,61.67840783,62.25092626,62.36927237,0,0,71,0,0,0
1/1/2022,15:55,48.92,62.02623409,62.24431913,70.99988861,61.67840783,62.25092626,62.36927237,120,120,74,120,120,120
1/1/2022,16:00,48.92,62.02136189,62.23889082,70.99989471,61.67383319,62.24463899,62.36303368,0,0,71,0,0,0
1/1/2022,16:00,48.92,62.02136189,62.23889082,70.99989471,61.67383319,62.24463899,62.36303368,120,120,74,120,120,120
1/1/2022,16:05,48.92,61.97155262,62.19797197,70.99989988,61.59758785,62.20299499,62.33766142,0,0,71,0,0,0
1/1/2022,16:05,48.92,61.97155262,62.19797197,70.99989988,61.59758785,62.20299499,62.33766142,120,120,74,120,120,120
1/1/2022,16:10,48.92,61.94594149,62.17496858,70.9999048,61.56148375,62.17951712,62.32081454,0,0,71,0,0,0
1/1/2022,16:10,48.92,61.94594149,62.17496858,70.9999048,61.56148375,62.17951712,62.32081454,120,120,74,120,120,120
1/1/2022,16:15,48.92,61.94440559,62.17096141,70.99990919,61.56362233,62.17532845,62.31482707,0,0,71,0,0,0
1/1/2022,16:15,48.92,61.94440559,62.17096141,70.99990919,61.56362233,62.17532845,62.31482707,120,120,74,120,120,120
1/1/2022,16:20,48.92,61.94982975,62.17287108,70.99991318,61.57678916,62.17732865,62.31247791,0,0,71,0,0,0
1/1/2022,16:20,48.92,61.94982975,62.17287108,70.99991318,61.57678916,62.17732865,62.31247791,120,120,74,120,120,120
1/1/2022,16:25,48.92,61.95188071,62.17255562,70.99991694,61.58488532,62.17730873,62.30898324,0,0,71,0,0,0
1/1/2022,16:25,48.92,61.95188071,62.17255562,70.99991694,61.58488532,62.17730873,62.30898324,120,120,74,120,120,120
1/1/2022,16:30,48.92,61.94820091,62.1679251,70.99992049,61.5844491,62.17321438,62.30297116,0,0,71,0,0,0
1/1/2022,16:30,48.92,61.94820091,62.1679251,70.99992049,61.5844491,62.17321438,62.30297116,120,120,74,120,120,120
1/1/2022,16:35,48.92,61.9401611,62.15984379,70.99992384,61.57739466,62.16566586,62.29494623,0,0,71,0,0,0
1/1/2022,16:35,48.92,61.9401611,62.15984379,70.99992384,61.57739466,62.16566586,62.29494623,120,120,74,120,120,120
1/1/2022,16:40,48.92,61.92987162,62.14989434,70.99992703,61.56689565,62.15633912,62.28589202,0,0,71,0,0,0
1/1/2022,16:40,48.92,61.92987162,62.14989434,70.99992703,61.56689565,62.15633912,62.28589202,120,120,74,120,120,120
1/1/2022,16:45,48.92,61.91854898,62.13899587,70.99993002,61.55477657,62.14609782,62.27628932,0,0,71,0,0,0
1/1/2022,16:45,48.92,61.91854898,62.13899587,70.99993002,61.55477657,62.14609782,62.27628932,120,120,74,120,120,120
1/1/2022,16:50,48.92,61.90671294,62.12757476,70.99993286,61.54182056,62.13532102,62.26635151,0,0,71,0,0,0
1/1/2022,16:50,48.92,61.90671294,62.12757476,70.99993286,61.54182056,62.13532102,62.26635151,120,120,74,120,120,120
1/1/2022,16:55,48.92,61.89459002,62.1158497,70.99993554,61.52836554,62.12420733,62.25620476,0,0,71,0,0,0
1/1/2022,16:55,48.92,61.89459002,62.1158497,70.99993554,61.52836554,62.12420733,62.25620476,120,120,74,120,120,120
1/1/2022,17:00,48.92,61.88225793,62.10390409,70.99993807,61.51456546,62.11284129,62.24588688,0,0,71,0,0,0
1/1/2022,17:00,48.92,61.88225793,62.10390409,70.99993807,61.51456546,62.11284129,62.24588688,120,120,74,120,120,120
1/1/2022,17:05,48.92,61.86995036,62.0919295,70.99994046,61.50071137,62.10127861,62.23541749,0,0,71,0,0,0
1/1/2022,17:05,48.92,61.86995036,62.0919295,70.99994046,61.50071137,62.10127861,62.23541749,120,120,74,120,120,120
1/1/2022,17:10,48.92,61.85828829,62.08045032,70.99994403,61.48770178,62.09000792,62.22511795,0,0,71,0,0,0
1/1/2022,17:10,48.92,61.85828829,62.08045032,70.99994403,61.48770178,62.09000792,62.22511795,120,120,74,120,120,120
1/1/2022,17:15,48.92,61.84760558,62.06975355,70.99994756,61.47606049,62.07931229,62.21515662,0,0,71,0,0,0
1/1/2022,17:15,48.92,61.84760558,62.06975355,70.99994756,61.47606049,62.07931229,62.21515662,120,120,74,120,120,120
1/1/2022,17:20,48.92,61.83777353,62.05975195,70.99995092,61.46565524,62.06913925,62.20548223,0,0,71,0,0,0
1/1/2022,17:20,48.92,61.83777353,62.05975195,70.99995092,61.46565524,62.06913925,62.20548223,120,120,74,120,120,120
1/1/2022,17:25,48.92,61.82850231,62.05022637,70.99995409,61.45610137,62.0593187,62.19598172,0,0,71,0,0,0
1/1/2022,17:25,48.92,61.82850231,62.05022637,70.99995409,61.45610137,62.0593187,62.19598172,120,120,74,120,120,120
1/1/2022,17:30,48.92,61.81867988,62.04018735,70.99995706,61.44605415,62.04888959,62.18582451,0,0,71,0,0,0
1/1/2022,17:30,48.92,61.81867988,62.04018735,70.99995706,61.44605415,62.04888959,62.18582451,120,120,74,120,120,120
1/1/2022,17:35,48.92,61.80897808,62.03027573,70.9999599,61.43623307,62.03853975,62.17567614,0,0,71,0,0,0
1/1/2022,17:35,48.92,61.80897808,62.03027573,70.9999599,61.43623307,62.03853975,62.17567614,120,120,74,120,120,120
1/1/2022,17:40,48.92,61.8004528,62.02145759,70.9999626,61.42785675,62.02926686,62.16644917,0,0,71,0,0,0
1/1/2022,17:40,48.92,61.8004528,62.02145759,70.9999626,61.42785675,62.02926686,62.16644917,120,120,74,120,120,120
1/1/2022,17:45,48.92,61.79343752,62.01404006,70.99996515,61.42132309,62.02138665,62.15842452,0,0,71,0,0,0
1/1/2022,17:45,48.92,61.79343752,62.01404006,70.99996515,61.42132309,62.02138665,62.15842452,120,120,74,120,120,120
1/1/2022,17:50,48.92,61.78772558,62.00784428,70.99996757,61.41639413,62.0147196,62.15144048,0,0,71,0,0,0
1/1/2022,17:50,48.92,61.78772558,62.00784428,70.99996757,61.41639413,62.0147196,62.15144048,120,120,74,120,120,120
1/1/2022,17:55,48.92,61.78295832,62.00254907,70.99996985,61.41264857,62.00894303,62.14521335,0,0,71,0,0,0
1/1/2022,17:55,48.92,61.78295832,62.00254907,70.99996985,61.41264857,62.00894303,62.14521335,120,120,74,120,120,120
1/1/2022,18:00,48.92,61.77892533,61.99798069,70.99997201,61.40979167,62.00388503,62.13961512,0,0,71,0,0,0
1/1/2022,18:00,48.92,61.77892533,61.99798069,70.99997201,61.40979167,62.00388503,62.13961512,120,120,74,120,120,120
1/1/2022,18:05,48.92,61.77551219,61.9940408,70.99997405,61.4076512,61.9994496,62.13458112,0,0,71,0,0,0
1/1/2022,18:05,48.92,61.77551219,61.9940408,70.99997405,61.4076512,61.9994496,62.13458112,120,120,74,120,120,120
1/1/2022,18:10,48.92,61.77205071,61.99018179,70.99997554,61.40529554,61.9952068,62.12984647,0,0,71,0,0,0
1/1/2022,18:10,48.92,61.77205071,61.99018179,70.99997554,61.40529554,61.9952068,62.12984647,120,120,74,120,120,120
1/1/2022,18:15,48.92,61.76815011,61.98607501,70.9999769,61.40215923,61.99089693,62.12525149,0,0,71,0,0,0
1/1/2022,18:15,48.92,61.76815011,61.98607501,70.9999769,61.40215923,61.99089693,62.12525149,120,120,74,120,120,120
1/1/2022,18:20,48.92,61.76385419,61.98172771,70.99997818,61.39829311,61.98650906,62.12077205,0,0,71,0,0,0
1/1/2022,18:20,48.92,61.76385419,61.98172771,70.99997818,61.39829311,61.98650906,62.12077205,120,120,74,120,120,120
1/1/2022,18:25,48.92,61.7593547,61.97726209,70.99997938,61.39398006,61.98211319,62.11641928,0,0,71,0,0,0
1/1/2022,18:25,48.92,61.7593547,61.97726209,70.99997938,61.39398006,61.98211319,62.11641928,120,120,74,120,120,120
1/1/2022,18:30,48.92,61.75483792,61.9728159,70.99998053,61.38948488,61.97780059,62.11223227,0,0,71,0,0,0
1/1/2022,18:30,48.92,61.75483792,61.9728159,70.99998053,61.38948488,61.97780059,62.11223227,120,120,74,120,120,120
1/1/2022,18:35,48.92,61.75040781,61.96846907,70.99998161,61.38496649,61.97362231,62.10822796,0,0,71,0,0,0
1/1/2022,18:35,48.92,61.75040781,61.96846907,70.99998161,61.38496649,61.97362231,62.10822796,120,120,74,120,120,120
1/1/2022,18:40,48.92,61.74609068,61.96423838,70.99998263,61.38049001,61.96958009,62.10438831,0,0,71,0,0,0
1/1/2022,18:40,48.92,61.74609068,61.96423838,70.99998263,61.38049001,61.96958009,62.10438831,120,120,74,120,120,120
